"","Easting","Northing","PA","plot","subplot","top_sub","mid_sub","year","ARVI","EVI","NDLI","NDNI","NDVI","PRI","SAVI","NDII","NDWI","NMDI","MSI","WBI"
"319",450123.173207896,4433087.6954393,0,"NIWO_040","31.4.10","31","4","2018",0.719775089994073,0.22304246458225,0.0243216558010317,0.0728940202388912,0.759466011077166,-0.0350044545484707,0.23351351544261,0.412239945493639,0.0815086464863271,0.647360453382134,0.416686296463013,1.09703340008855
"320",450113.173207896,4433077.6954393,0,"NIWO_040","31.1.10","31","1","2018",0.496173419058323,0.240653872024268,0.0239986703381874,0.0704866016749293,0.592622866854072,-0.0574334310367703,0.246903362218291,0.114354974706657,-0.0474374713376164,0.51734865270555,0.813562341034412,1.01536053046584
"321",450176.105399925,4433757.38132638,0,"NIWO_040","41.4.10","41","4","2018",0.420536244288087,0.316739810630679,0.027545576565899,0.0958474245853722,0.560220452025533,-0.0762564362958074,0.321071224287152,-0.0284933055045258,-0.111472377553582,0.430768577381968,0.992254570126534,0.950519409030676
"322",450176.105399925,4433757.38132638,0,"NIWO_040","41.1.10","41","1","2018",0.416705016046762,0.311930801719427,0.0264522754587233,0.0939862136729062,0.555579803884029,-0.0755111677572131,0.316078523173928,-0.0161726204678416,-0.103859872091562,0.442484827712178,0.96680011972785,0.956829223781824
"323",450133.173207896,4433087.6954393,0,"NIWO_040","32.4.10","32","4","2018",0.762600779533386,0.134641523938626,0.020741548971273,0.0675217735115439,0.766317311674356,-0.0290229625534266,0.146784068550915,0.355617943685502,0.0300219600903802,0.586918640881777,0.43482805415988,1.07251890003681
"324",450384.292619997,4432708.31917065,0,"NIWO_004","40.3.10","40","3","2018",0.612625393085182,0.122508151922375,0.0142028048721841,0.0531695709796622,0.640344520099461,-0.0492141495924443,0.133482217788696,0.322425569640473,0.0541440529050305,0.73425329849124,0.547389056533575,1.07666047289968
"325",450176.105399925,4433757.38132638,0,"NIWO_004","41.4.10","41","4","2018",0.420536244288087,0.316739810630679,0.027545576565899,0.0958474245853722,0.560220452025533,-0.0762564362958074,0.321071224287152,-0.0284933055045258,-0.111472377553582,0.430768577381968,0.992254570126534,0.950519409030676
"326",450384.292619997,4432698.31917065,0,"NIWO_004","40.1.10","40","1","2018",0.388972162501886,0.205907297786325,0.0172933332505636,0.0584720096085221,0.4981071613729,-0.070517084794119,0.212568456074223,0.0576820109272376,-0.0448333056410775,0.607921665534377,0.920846331864595,1.00545939058065
"327",450176.105399925,4433757.38132638,0,"NIWO_004","41.1.10","41","1","2018",0.416705016046762,0.311930801719427,0.0264522754587233,0.0939862136729062,0.555579803884029,-0.0755111677572131,0.316078523173928,-0.0161726204678416,-0.103859872091562,0.442484827712178,0.96680011972785,0.956829223781824
"328",450404.292619997,4432688.31917065,0,"NIWO_004","32.2.10","32","2","2018",0.570308994501829,0.308644303120673,0.0251652446459047,0.0724906479008496,0.660893743857741,-0.0660772795090452,0.31032832711935,0.158574538130779,-0.0206365545745939,0.54923397116363,0.743102453649044,1.02496266365051
"329",450404.292619997,4432698.31917065,0,"NIWO_004","32.4.10","32","4","2018",0.567479465156794,0.342633887194097,0.0275639237370342,0.0769785933662206,0.657468590885401,-0.0660316091962159,0.338532285764813,0.222826011944562,0.0134541459556203,0.581043044105172,0.656678572297096,1.04872253537178
"330",450384.292619997,4432688.31917065,0,"NIWO_004","31.1.10","31","1","2018",0.578994631767273,0.290367987006903,0.0251532295369543,0.074937358032912,0.676644153892994,-0.070344956824556,0.296988452784717,0.0924459480447695,-0.0423491282854229,0.478198396041989,0.846868200227618,1.02082179114223
"331",450394.292619997,4432698.31917065,0,"NIWO_004","31.4.10","31","4","2018",0.646118489094079,0.420775935985148,0.0291968607343733,0.0804036920890212,0.723890254274011,-0.0690193057525903,0.410325272940099,0.401472291443497,0.0995119940489531,0.688291519880295,0.436654117889702,1.09815758094192
"332",452204.80297484,4432897.65841155,0,"NIWO_009","32.2.10","32","2","2018",0.603800682350993,0.248104048892856,0.0252431275439449,0.0698188538663089,0.664139073342085,-0.0437483519781381,0.252500369213521,0.139218301163055,-0.0411954162627808,0.509096093475819,0.743731632828712,1.01306929066777
"333",450176.105399925,4433757.38132638,0,"NIWO_009","41.1.10","41","1","2018",0.416705016046762,0.311930801719427,0.0264522754587233,0.0939862136729062,0.555579803884029,-0.0755111677572131,0.316078523173928,-0.0161726204678416,-0.103859872091562,0.442484827712178,0.96680011972785,0.956829223781824
"334",452184.80297484,4432917.65841155,0,"NIWO_009","40.3.10","40","3","2018",0.587397100403905,0.265629523433745,0.0246147786965594,0.0696516502648592,0.666631653904915,-0.0542360995896161,0.272226000204682,0.151255154050887,-0.036015259247506,0.518518500030041,0.710858907550573,1.01515984907746
"335",452184.80297484,4432897.65841155,0,"NIWO_009","31.1.10","31","1","2018",0.641218528151512,0.208867801353335,0.022663262556307,0.0622286726720631,0.690156124532223,-0.0338644010626012,0.219257957302034,0.23746474320069,0.000533561324118637,0.562565872445703,0.60109874047339,1.03568421304226
"336",452204.80297484,4432907.65841155,0,"NIWO_009","32.4.10","32","4","2018",0.563589345663786,0.342041651252657,0.0305265776114538,0.0800193301402032,0.655625956133008,-0.0593006600392982,0.337522533256561,0.102691562613472,-0.0630297309253365,0.484622146934271,0.842963362112641,0.997981775552034
"337",450176.105399925,4433757.38132638,0,"NIWO_009","41.4.10","41","4","2018",0.420536244288087,0.316739810630679,0.027545576565899,0.0958474245853722,0.560220452025533,-0.0762564362958074,0.321071224287152,-0.0284933055045258,-0.111472377553582,0.430768577381968,0.992254570126534,0.950519409030676
"338",452184.80297484,4432907.65841155,0,"NIWO_009","40.1.10","40","1","2018",0.647170992568135,0.287153865210712,0.0291394895175472,0.0766475042328238,0.711126308888197,-0.0498627777560614,0.292347671464086,0.226190579589456,-0.00253130390774459,0.539602745324373,0.609557498246431,1.03567774221301
"339",452194.80297484,4432907.65841155,0,"NIWO_009","31.4.10","31","4","2018",0.670681679621339,0.28512554988265,0.0286906369728968,0.0771355056203902,0.724162589758635,-0.0457382835447788,0.290370751172304,0.281327856238931,0.0218655004100583,0.579477675259113,0.531604908406734,1.04804539680481
"340",452050.825471052,4432097.24552418,0,"NIWO_007","32.4.10","32","4","2018",0.596059860661626,0.157755207037553,0.0268733762204647,0.0658052063081414,0.627485655248165,-0.0287995230173692,0.168360677547753,0.177120306529105,-0.0239219437644351,0.517456650733948,0.783305382356048,1.03605839982629
"341",452325.415397849,4432596.65519557,0,"NIWO_001","32.2.10","32","2","2018",0.697765152901411,0.333413744345307,0.031924152513966,0.0862158550880849,0.757695756852627,-0.0637729543959722,0.337167663499713,0.383727893233299,0.0790695433970541,0.627349754795432,0.406473753973842,1.09312729537487
"342",452030.825471052,4432097.24552418,0,"NIWO_007","40.1.10","40","1","2018",0.630159489810467,0.251424183137715,0.028624506550841,0.0766056356951594,0.690459657460451,-0.0476548142323736,0.259165639989078,0.286763956770301,0.0331794277590234,0.582550287246704,0.506256714463234,1.06670056283474
"343",452030.825471052,4432107.24552418,0,"NIWO_007","40.3.10","40","3","2018",0.62506989389658,0.109229132067412,0.0211600698530674,0.0582684765104204,0.61201985180378,-0.00669872731668875,0.118154409341514,0.146759727445897,-0.0405284903245047,0.494670810177922,0.799076968804002,1.03702816367149
"344",452315.415397849,4432606.65519557,0,"NIWO_001","31.4.10","31","4","2018",0.660593876615167,0.265781443566084,0.0283767028595321,0.0788478483445942,0.723424684256315,-0.0583383817865979,0.275530465412885,0.312928223764175,0.0482820119941607,0.602631077170372,0.516832418739796,1.06671995669603
"345",450176.105399925,4433757.38132638,0,"NIWO_001","41.4.10","41","4","2018",0.420536244288087,0.316739810630679,0.027545576565899,0.0958474245853722,0.560220452025533,-0.0762564362958074,0.321071224287152,-0.0284933055045258,-0.111472377553582,0.430768577381968,0.992254570126534,0.950519409030676
"346",450176.105399925,4433757.38132638,0,"NIWO_007","41.4.10","41","4","2018",0.420536244288087,0.316739810630679,0.027545576565899,0.0958474245853722,0.560220452025533,-0.0762564362958074,0.321071224287152,-0.0284933055045258,-0.111472377553582,0.430768577381968,0.992254570126534,0.950519409030676
"347",452040.825471052,4432097.24552418,0,"NIWO_007","31.4.10","31","4","2018",0.583136489614844,0.139404094545171,0.0223379648523405,0.0594060234725475,0.610499547794461,-0.0208842167630792,0.148176132934168,0.077426981239114,-0.0623994000343373,0.454039104282856,0.912149643525481,1.01863810420036
"348",453342.430791602,4432447.82076321,0,"NIWO_002","32.2.10","32","2","2018",0.627593319863081,0.198145822621882,0.0282040564343333,0.073256129398942,0.675166793167591,-0.0383848668134306,0.207439644960687,0.191345738581731,0.000439759023720399,0.512971056625247,0.65716765075922,1.05076668411493
"349",453322.430791602,4432457.82076321,0,"NIWO_002","40.1.10","40","1","2018",0.539141051471233,0.246657065115869,0.0288952339906245,0.0737530821934342,0.635306779295206,-0.0599755325820297,0.256061188876629,0.107825653278269,-0.0214935153016995,0.504574414342642,0.801960237324238,1.02884275466204
"350",453322.430791602,4432467.82076321,0,"NIWO_002","40.3.10","40","3","2018",0.530253851786256,0.206931643188,0.0264417758444324,0.0667517837136984,0.631094597280025,-0.0561262890696526,0.219929755665362,0.0432472365209833,-0.0493273167812731,0.461894650012255,0.905751619488001,1.02055514231324
"351",450176.105399925,4433757.38132638,0,"NIWO_001","41.1.10","41","1","2018",0.416705016046762,0.311930801719427,0.0264522754587233,0.0939862136729062,0.555579803884029,-0.0755111677572131,0.316078523173928,-0.0161726204678416,-0.103859872091562,0.442484827712178,0.96680011972785,0.956829223781824
"352",452325.415397849,4432606.65519557,0,"NIWO_001","32.4.10","32","4","2018",0.549709506332874,0.268211275804788,0.0277317207655869,0.0742823253385723,0.647626869380474,-0.0647314197849482,0.276293847709894,0.12387067230884,-0.0321656933647319,0.505449254065752,0.800298502668738,1.02444291859865
"353",452030.825471052,4432087.24552418,0,"NIWO_007","31.1.10","31","1","2018",0.648608100600541,0.17604507622309,0.026460028020665,0.0652104951441288,0.669056300073862,-0.0268651672813576,0.185478512197733,0.167941092513502,-0.0263606447260827,0.49299112893641,0.709487155079842,1.03288018330932
"354",452305.415397849,4432616.65519557,0,"NIWO_001","40.3.10","40","3","2018",0.564520680345595,0.302576573565602,0.0288946807850152,0.0797897852025926,0.664021337404847,-0.0720240361988544,0.309941500425339,0.149334991736396,-0.0181309580220841,0.540422452613711,0.779219103977084,1.03495029732585
"355",453332.430791602,4432457.82076321,0,"NIWO_002","31.4.10","31","4","2018",0.650898275896907,0.25587488245219,0.0304356758715585,0.0761000791098922,0.711858201771975,-0.0442572695901617,0.264482080936432,0.243590498226695,0.0316684172139503,0.553549630567431,0.58932495303452,1.06598081439734
"356",453322.430791602,4432447.82076321,0,"NIWO_002","31.1.10","31","1","2018",0.59892494417727,0.206174892839044,0.0276443380862474,0.069118172628805,0.666459489613771,-0.0411187933350448,0.21696991333738,0.19142960163299,0.00104641012148932,0.518802585080266,0.632967608049512,1.05310660973191
"357",450176.105399925,4433757.38132638,0,"NIWO_007","41.1.10","41","1","2018",0.416705016046762,0.311930801719427,0.0264522754587233,0.0939862136729062,0.555579803884029,-0.0755111677572131,0.316078523173928,-0.0161726204678416,-0.103859872091562,0.442484827712178,0.96680011972785,0.956829223781824
"358",450176.105399925,4433757.38132638,0,"NIWO_002","41.1.10","41","1","2018",0.416705016046762,0.311930801719427,0.0264522754587233,0.0939862136729062,0.555579803884029,-0.0755111677572131,0.316078523173928,-0.0161726204678416,-0.103859872091562,0.442484827712178,0.96680011972785,0.956829223781824
"359",450176.105399925,4433757.38132638,0,"NIWO_002","41.4.10","41","4","2018",0.420536244288087,0.316739810630679,0.027545576565899,0.0958474245853722,0.560220452025533,-0.0762564362958074,0.321071224287152,-0.0284933055045258,-0.111472377553582,0.430768577381968,0.992254570126534,0.950519409030676
"360",452050.825471052,4432087.24552418,0,"NIWO_007","32.2.10","32","2","2018",0.641450360417366,0.165927808266133,0.0255661648116075,0.064382096985355,0.649670135229826,-0.0219055665656924,0.173235027352348,0.178378832162707,-0.0259269059315557,0.506313603371382,0.704700816422701,1.03732693567872
"361",452305.415397849,4432596.65519557,0,"NIWO_001","31.1.10","31","1","2018",0.362096415366977,0.120284912642092,0.0151690011553001,0.0482427260139957,0.454368147999048,-0.0512718958780169,0.129392091883346,-0.0771659520687535,-0.110908815695439,0.53803968988359,1.19110397621989,0.975988425314426
"362",452305.415397849,4432606.65519557,0,"NIWO_001","40.1.10","40","1","2018",0.64515577442944,0.218879789113998,0.0262457875651307,0.0732941816095263,0.700323056429625,-0.0454906393424608,0.22969829570502,0.191757466876879,-0.00983607035595924,0.521230751648545,0.695479359477758,1.04157959669828
"363",453342.430791602,4432457.82076321,0,"NIWO_002","32.4.10","32","4","2018",0.312740882858634,0.153224116656929,0.0228788804379292,0.058703068876639,0.450136348605156,-0.0609481558203697,0.1633235453628,-0.228212351561524,-0.180366614833474,0.360128946602345,1.59270114079118,0.945656780153513
"364",450176.105399925,4433757.38132638,0,"NIWO_005","41.1.10","41","1","2018",0.416705016046762,0.311930801719427,0.0264522754587233,0.0939862136729062,0.555579803884029,-0.0755111677572131,0.316078523173928,-0.0161726204678416,-0.103859872091562,0.442484827712178,0.96680011972785,0.956829223781824
"365",451375.132994541,4432768.84473739,0,"NIWO_005","40.3.10","40","3","2018",0.614911811426282,0.185799206141382,0.0222584139264654,0.063358032843098,0.636868193745613,-0.0275745371181984,0.192719904705882,0.198798667639494,-0.0168980896123685,0.561914537101984,0.721238669008017,1.02483776211739
