"","Easting","Northing","PA","plot","top_sub","mid_sub","middle","year","ARVI","EVI","NDLI","NDNI","NDVI","PRI","SAVI","NDII","NDWI","NMDI","MSI","WBI","slope","aspect"
"143",452254.341184953,4431766.24206572,0,"NIWO_012","41","41.1","1","2017",0.73048859462142,0.197904567699879,0.0262852372834459,0.0663647367618978,0.692278459668159,0.000354685958882328,0.20143122272566,0.389858038630337,0.0772126602241769,0.621392654255033,0.405030382797122,1.10197923332453,15.5278124809265,76.7186255455017
"144",452604.435329732,4431687.18914119,0,"NIWO_011","40","40.3","3","2017",0.679813783615828,0.350216706283391,0.0343062543543056,0.0901538585312665,0.711856834590435,-0.0327521731960587,0.339232925325632,0.319009841419756,0.0393169869785197,0.589313035830855,0.469114646315575,1.08281631022692,8.3321875333786,75.1293759346008
"145",452624.435329732,4431677.18914119,0,"NIWO_011","32","32.4","4","2017",0.761613521724939,0.167949750088155,0.0295773802790791,0.0698477367404848,0.660955069586635,0.0111951859653345,0.170459006913006,0.375257685198449,0.0578274392173626,0.592912122607231,0.414561104029417,1.08548347651958,15.4414375424385,51.905312538147
"146",452614.435329732,4431677.18914119,0,"NIWO_011","41","41.1","1","2017",0.617570811882615,0.270931765437126,0.0288584543159232,0.0710902998689562,0.653474492952228,-0.0296798852796201,0.268989946227521,0.235458296607248,0.0156575391883962,0.566284988075495,0.599407266825438,1.07773017510772,6.5183125436306,40.1934379339218
"147",452624.435329732,4431687.18914119,0,"NIWO_011","41","41.4","4","2017",0.666393965482712,0.25242138421163,0.0277421250939369,0.074997020419687,0.66559662297368,-0.00995087945921114,0.250140212941915,0.312975123059005,0.0447057681158185,0.597980896010995,0.497318720445037,1.08183010667562,24.1150624752045,56.4546248912811
"148",453734.511594414,4433267.58069918,0,"NIWO_016","32","32.4","4","2017",0.50786323659122,0.186349844560027,0.0246691878419369,0.0592843203339726,0.555294923484325,-0.0438595391897252,0.191375720547512,0.107460052415263,-0.0352266082027199,0.506747927516699,0.788123946636915,1.0502087585628,18.8562500476837,186.826187133789
"149",449235.34674512,4434405.07617896,1,"NIWO_030","32","32.4","4","2017",0.179306599311531,0.221454506739974,0.0258213251363486,0.0687463299836963,0.394190294668078,-0.112298395950347,0.244516507722437,-0.162133017089218,-0.172211053781211,0.30732411891222,1.31095325946808,0.932703197002411,15.3378124833107,28.6197501420975
"150",449225.34674512,4434405.07617896,1,"NIWO_030","31","31.4","4","2017",0.195065162610263,0.238414451479912,0.0262991123599932,0.0784519410226494,0.38795199431479,-0.0928065860643983,0.252701449207962,-0.129143934464082,-0.155665661208332,0.353371641598642,1.22484079375863,0.94744910299778,12.9400001168251,46.3409999608994
"151",449215.34674512,4434395.07617896,1,"NIWO_030","31","31.1","1","2017",0.156991658732295,0.2192816240713,0.0263130747480318,0.0693031365517527,0.368946421891451,-0.110763574484736,0.240252688527107,-0.14514402160421,-0.159920888021588,0.328986253589392,1.26400685310364,0.940135378390551,14.1538751125336,30.204562664032
"152",449235.34674512,4434395.07617896,1,"NIWO_030","32","32.2","2","2017",0.154748936620308,0.19641441013664,0.022646950383205,0.0649698125198483,0.33428680896759,-0.0860241549089551,0.20651480788365,-0.180766419507563,-0.172768042422831,0.359026869758964,1.3708383589983,0.9427360445261,16.0450000762939,29.6204376220703
"153",449215.34674512,4434405.07617896,1,"NIWO_030","40","40.1","1","2017",0.168183642206714,0.211860711686313,0.0248893211246468,0.0644671488553286,0.364052636548877,-0.097208586987108,0.227594861295074,-0.152387612033635,-0.167893876321614,0.332529503852129,1.29179082065821,0.937120225280523,17.0788750052452,8.56949996948242
"154",449215.34674512,4434415.07617896,1,"NIWO_030","40","40.3","3","2017",0.193605216220021,0.242478653788567,0.0282252233009785,0.084983357694,0.396578162908554,-0.101041681598872,0.260437349788845,-0.116231073625386,-0.144272385630757,0.357719916850328,1.17941235005856,0.950019985437393,13.0709375143051,29.7944375276566
"155",449235.34674512,4434415.07617896,1,"NIWO_030","41","41.4","4","2017",0.165808834135532,0.218745592050254,0.0276181374210864,0.0715475464239717,0.380204007029533,-0.107880797237158,0.240648833103478,-0.14165038568899,-0.159775900654495,0.324647711589932,1.25125832110643,0.938897866755724,15.6084374785423,56.5155618786812
"156",449385.022532774,4434288.30654466,1,"NIWO_028","32","32.4","4","2017",0.140981876058504,0.21629754640162,0.0221935719018802,0.0589527399279177,0.315503469668329,-0.0826818994246423,0.217587176710367,-0.0701799381058663,-0.106824622489512,0.520492412149906,1.09432781487703,0.968174267560244,20.4730001688004,72.2120001316071
"157",449385.022532774,4434278.30654466,1,"NIWO_028","32","32.2","2","2017",0.0770480915671214,0.174097504466772,0.0168345882848371,0.0466575511964038,0.228981608524919,-0.0729044636245817,0.1650097114034,-0.0679168162168935,-0.088561351178214,0.646942062303424,1.10087424516678,0.978452168405056,17.8909374475479,85.8824377059937
"158",449225.34674512,4434405.07617896,1,"NIWO_030","41","41.1","1","2017",0.174922700040042,0.240202146582305,0.0300051061203703,0.0818961833138019,0.391257552430034,-0.10895323054865,0.263606174848974,-0.129858130821958,-0.158719402737916,0.332868665456772,1.22661375254393,0.941619511693716,13.9970623850822,43.0731247663498
"159",453315.086989884,4433126.86187134,0,"NIWO_019","41","41.4","4","2017",0.579004606232047,0.30232423171401,0.0289458761690184,0.0749602217692882,0.643380722030997,-0.0386726294527762,0.297984382137656,0.164323701756075,-0.0191972417087527,0.548547405749559,0.735502809286118,1.04455169662833,28.8953123092651,148.705061912537
"160",453734.511594414,4433257.58069918,0,"NIWO_016","32","32.2","2","2017",0.391221376135945,0.215446096612141,0.0216236711712554,0.0587904346175492,0.484129033982754,-0.0505201198393479,0.217745882691815,-0.118911175028188,-0.139102064538747,0.462270550429821,1.34909817948937,0.982600510120392,19.7662500143051,181.996374130249
"161",453724.511594414,4433267.58069918,0,"NIWO_016","31","31.4","4","2017",0.516529722139239,0.229680589400232,0.0237016510218382,0.0605147092137486,0.579511899501085,-0.0404366813309025,0.232151265256107,0.097461806893989,-0.034829528798582,0.527466144412756,0.809662710875273,1.04553958028555,20.0053124427795,183.987936973572
"162",453295.086989884,4433116.86187134,0,"NIWO_019","40","40.1","1","2017",0.699144694954157,0.204055265057832,0.0282073663547635,0.0710595443379134,0.690124062821269,-0.0126957895699888,0.20896806451492,0.256615987163968,0.0135909219970927,0.5913743134588,0.590283378958702,1.07053564488888,25.42493724823,135.3452501297
"163",453305.086989884,4433116.86187134,0,"NIWO_019","41","41.1","1","2017",0.579180499538779,0.170533588156104,0.0218336165416986,0.0568418165203184,0.615864735096693,-0.0235732375440421,0.178346777334809,0.0762996789999306,-0.0549886180087924,0.497347544878721,0.8546970076859,1.03430455550551,27.8910622596741,146.575311660767
"164",453295.086989884,4433106.86187134,0,"NIWO_019","31","31.1","1","2017",0.651419617235661,0.245247121434659,0.0283175272634253,0.070981515571475,0.686614159494638,-0.0341052187723108,0.249367742333561,0.300269494298846,0.0345698447199538,0.590128991752863,0.535413507372141,1.07743993028998,26.3730000257492,134.44856262207
"165",453315.086989884,4433106.86187134,0,"NIWO_019","32","32.2","2","2017",0.715906899422407,0.211916306521744,0.0274400272173807,0.072277111466974,0.696720309555531,-0.012652991223149,0.215718853054568,0.258122374885716,0.00911675000679679,0.548281092196703,0.559338126331568,1.05074433609843,28.2863750457764,145.428377151489
"166",453305.086989884,4433116.86187134,0,"NIWO_019","31","31.4","4","2017",0.651730930432677,0.205609945580363,0.025717361480929,0.0661616248544306,0.657612897455692,-0.0170492083852878,0.208275058772415,0.145543575345073,-0.0311607399125933,0.541793813928962,0.774936662986875,1.04668512195349,27.700000166893,138.477750778198
"167",453295.086989884,4433126.86187134,0,"NIWO_019","40","40.3","3","2017",0.627974804490805,0.226485022576526,0.0258663093554787,0.067356028361246,0.648760691285133,-0.0216080750396941,0.227893768809736,0.162525550957071,-0.0195593435200863,0.529249902814627,0.701980529353023,1.05601639673114,21.623499751091,137.53249835968
"168",453714.511594414,4433267.58069918,0,"NIWO_016","40","40.1","1","2017",0.458334586583078,0.278469016309828,0.0287834526970983,0.067691357107833,0.546616447158158,-0.0600079165305942,0.273730857763439,0.0769604466040619,-0.0535338561167009,0.515080207958817,0.861778574064374,1.03057043999434,17.6313750743866,185.308125495911
"169",453714.511594414,4433257.58069918,0,"NIWO_016","31","31.1","1","2017",0.465516988188028,0.170236010104418,0.0216124056023546,0.0530042737955227,0.494780821725726,-0.0353664732101606,0.172923767706379,0.0392569007381098,-0.0615191566757858,0.483241749927402,0.950355757027864,1.03655156493187,19.5683124065399,188.976626396179
"170",453724.511594414,4433267.58069918,0,"NIWO_016","41","41.1","1","2017",0.649762447923422,0.270735190249979,0.0309418700635433,0.075199096929282,0.701943930238485,-0.0412091091857292,0.276487371884286,0.315004071686417,0.0441707232384942,0.589866345748305,0.4734256118536,1.08556234836578,20.3891875743866,181.856501579285
"171",453734.511594414,4433277.58069918,0,"NIWO_016","41","41.4","4","2017",0.609729841351509,0.36841279361397,0.031440845108591,0.0773531063459814,0.683724896982312,-0.0630113582592458,0.359983236528933,0.295998770510778,0.0502931682858616,0.606062412261963,0.515147207304835,1.09545251354575,20.5231249332428,183.256436347961
"172",453714.511594414,4433277.58069918,0,"NIWO_016","40","40.3","3","2017",0.628143969923258,0.287431455217302,0.0294072609394789,0.0738223490770906,0.68366127088666,-0.0472352970828069,0.289263133890927,0.322031201794744,0.0457772495356039,0.600820302963257,0.462868332862854,1.0923360362649,18.4148125648499,190.448999404907
"173",449365.022532774,4434288.30654466,1,"NIWO_028","40","40.1","1","2017",0.231225421652198,0.250662938691676,0.0306673585437238,0.0685737663879991,0.423487944528461,-0.0968037070706487,0.266396694816649,-0.175615336280316,-0.199184532277286,0.297207816503942,1.35750555992126,0.920242544263601,14.0116251111031,64.2137501239777
"174",449375.022532774,4434288.30654466,1,"NIWO_028","41","41.1","1","2017",0.222112689167261,0.255191008560359,0.0297116902656853,0.0668670926243067,0.423654247075319,-0.100638154428452,0.274213476106524,-0.137580630369484,-0.171474264934659,0.363798093050718,1.25425045192242,0.930426180362701,16.0913124680519,56.1886878013611
"175",449365.022532774,4434278.30654466,1,"NIWO_028","31","31.1","1","2017",0.235345139168203,0.260206822305918,0.031492751208134,0.0676354211755097,0.437476683408022,-0.102165568154305,0.280319329351187,-0.164366805460304,-0.191723176278174,0.322101372294128,1.33284115046263,0.923185337334871,14.1339376568794,63.6638753414154
"176",449375.022532774,4434288.30654466,1,"NIWO_028","31","31.4","4","2017",0.253432074561715,0.266864633187652,0.0321771703893319,0.0657957645598799,0.456739153712988,-0.106721569318324,0.288788272067904,-0.190505731385201,-0.213854672387242,0.272513786330819,1.41095064580441,0.91297672316432,14.6149374246597,61.6219379901886
"177",449385.022532774,4434298.30654466,1,"NIWO_028","41","41.4","4","2017",0.168232206255198,0.223575779236853,0.0227687724400312,0.0585501557216048,0.337080676108599,-0.078811127692461,0.224081697873771,-0.108654473908246,-0.138018825557083,0.440771836787462,1.18771982192993,0.952985655516386,18.3680621981621,66.2330627441406
"178",449365.022532774,4434298.30654466,1,"NIWO_028","40","40.3","3","2017",0.159468985628337,0.211388401687145,0.0217528258799575,0.0587269540410489,0.326920651830733,-0.08080955571495,0.213229418732226,-0.127706876490265,-0.138503417838365,0.453291334211826,1.22895886003971,0.954302482306957,17.9993749856949,66.093875169754
"179",453315.086989884,4433116.86187134,0,"NIWO_019","32","32.4","4","2017",0.604808369651437,0.251743519678712,0.0276638469076715,0.0721273166127503,0.654212387278676,-0.0339250320103019,0.253711220808327,0.16022745356895,-0.0283990887110122,0.52639084495604,0.699023395776749,1.04225504025817,26.9427499771118,153.158624649048
"180",453234.548439484,4433537.13308125,0,"NIWO_014","40","40.1","1","2017",0.603125404566526,0.300960393156856,0.0249198700184934,0.0675892634317279,0.660599872469902,-0.0474880709080026,0.299073840957135,0.265596881508827,0.0315755401970819,0.612890833988786,0.561727020889521,1.06399721652269,11.7818124294281,175.921498298645
"181",453234.548439484,4433547.13308125,0,"NIWO_014","40","40.3","3","2017",0.703073538839817,0.209118976257741,0.0254780672257766,0.0635751185473055,0.70177897810936,-0.0103799578209873,0.21554339164868,0.32281453628093,0.045692757004872,0.616119183599949,0.508841972798109,1.08180309832096,11.7030624747276,180.823936462402
"182",453254.548439484,4433547.13308125,0,"NIWO_014","41","41.4","4","2017",0.545915368013084,0.350977506488562,0.0309178422903642,0.069582772674039,0.629901763051748,-0.058984792442061,0.340719904750586,0.162155708530918,-0.0103544438607059,0.551583644002676,0.746402764692903,1.05442831665277,14.6278123259544,163.398873329163
"183",453254.548439484,4433527.13308125,0,"NIWO_014","32","32.2","2","2017",0.582650445401669,0.358806615695357,0.030693513341248,0.0768883116543293,0.670172035694122,-0.0589174288325012,0.353604455478489,0.0688394263561349,-0.0685397886045394,0.476782666519284,0.853430170565844,1.01516158506274,9.99849998950958,159.634061813354
"184",453244.548439484,4433537.13308125,0,"NIWO_014","31","31.4","4","2017",0.666685150936246,0.281150229740888,0.0286970442393795,0.0729693199973553,0.693026220425963,-0.0297753313934663,0.278825340792537,0.373086282983422,0.0659687616607698,0.616981973871589,0.425594925880432,1.09751535952091,9.41381248831749,170.298812866211
"185",453244.548439484,4433537.13308125,0,"NIWO_014","41","41.1","1","2017",0.666567258536816,0.36923757288605,0.0302950904588215,0.0810334417037666,0.725342489778996,-0.0556212842930108,0.362798854708672,0.362794152402785,0.0651872965972871,0.626604104414582,0.464815396815538,1.09655653685331,11.7385001182556,168.983625411987
"186",453254.548439484,4433537.13308125,0,"NIWO_014","32","32.4","4","2017",0.559361515566707,0.26389378728345,0.0237903774832375,0.0649617440067232,0.622762953862548,-0.0360365448868833,0.264236962422729,0.148262738337507,-0.027021203750337,0.546010116115212,0.771682655438781,1.04219778627157,10.5831874012947,159.02793598175
"187",453234.548439484,4433527.13308125,0,"NIWO_014","31","31.1","1","2017",0.673406340181828,0.333974735811353,0.0305436262860894,0.0750254455488175,0.719848822802305,-0.0489767999388278,0.330577140673995,0.414486652240157,0.0973815114703029,0.65684513002634,0.375819796696305,1.11917041242123,8.45793744921684,177.433624267578
"188",452204.80297484,4432897.65841155,0,"NIWO_009","32","32.2","2","2017",0.544017599895597,0.253007491119206,0.0236009054351598,0.0646437453106046,0.617739887908101,-0.047817281098105,0.256320228800178,0.0618504374288023,-0.0739247241581324,0.493157828226686,0.91993741504848,1.01339815557003,16.328187584877,142.157687187195
"189",452184.80297484,4432907.65841155,0,"NIWO_009","40","40.1","1","2017",0.672668538987637,0.29484870377928,0.0284291279967874,0.0735757064539939,0.709323868155479,-0.0368601445079548,0.294271670281887,0.278526685433462,0.0255798486759886,0.588964084163308,0.538612280040979,1.08362410217524,13.4924999475479,157.844500541687
"190",452194.80297484,4432907.65841155,0,"NIWO_009","41","41.1","1","2017",0.570328338071704,0.290136910043657,0.0225085801212117,0.0676401990931481,0.646143464371562,-0.0555964653613046,0.291373365558684,0.156453619943932,-0.0198100806301227,0.558557942509651,0.727068666368723,1.05531975626945,13.1417500376701,142.410685539246
"191",452194.80297484,4432907.65841155,0,"NIWO_009","31","31.4","4","2017",0.60660719871521,0.350914221256971,0.0319769643247128,0.0813422070350498,0.680412113666534,-0.0566254263976589,0.345649392344058,0.155140855407808,-0.0364775372727308,0.515729311853647,0.711761899292469,1.03523288667202,14.2692501544952,148.804621696472
"192",452184.80297484,4432897.65841155,0,"NIWO_009","31","31.1","1","2017",0.678207274526358,0.285891869105399,0.0287669599638321,0.0750442468561232,0.713260162621737,-0.0342786342371255,0.286831141915172,0.246383506484563,-0.000155714456923306,0.549858413636684,0.579544372856617,1.05416091531515,8.64118748903275,154.573748111725
"193",452184.80297484,4432917.65841155,0,"NIWO_009","40","40.3","3","2017",0.579707276076078,0.26605033967644,0.0237414833973162,0.0654406661633402,0.645931649953127,-0.0417663058033213,0.267450904473662,0.124469020782271,-0.0463133862176619,0.524410609155893,0.758590120822191,1.03376918286085,11.6699999570847,148.798998832703
"194",451804.209412111,4433598.08317759,1,"NIWO_003","31","31.4","4","2017",0.135405169799924,0.160061972215772,0.0136089844745584,0.0604696571826935,0.262042071670294,-0.0617266816552728,0.151839573867619,-0.15662254113704,-0.125732082407922,0.487241310998797,1.29404217004776,0.971877258270979,9.9048125743866,208.022998809814
"195",451794.209412111,4433588.08317759,1,"NIWO_003","31","31.1","1","2017",0.151126019656658,0.172985248267651,0.0150613201549277,0.0636186844203621,0.277787561528385,-0.0608022350352257,0.163762715645134,-0.164357619360089,-0.132972454186529,0.466766836121678,1.311178997159,0.968217119574547,10.8203750252724,199.767750740051
"196",452204.80297484,4432907.65841155,0,"NIWO_009","32","32.4","4","2017",0.495976161211729,0.32110223826021,0.0271577017265372,0.0752140998374671,0.604361983016133,-0.0653111143037677,0.320206094533205,0.00767593993805349,-0.0979673651745543,0.466574616730213,1.03313665837049,0.996497794985771,14.7118749022484,128.193752288818
"197",451804.209412111,4433598.08317759,1,"NIWO_003","41","41.1","1","2017",0.145159759093076,0.167025714181364,0.0141291372128762,0.0613489439710975,0.27037728112191,-0.0591676714830101,0.158062579110265,-0.14899703161791,-0.123309459537268,0.481890466064215,1.27383069694042,0.972416773438454,9.98912489414215,203.079563140869
"198",451794.209412111,4433598.08317759,1,"NIWO_003","40","40.1","1","2017",0.174701797775924,0.184595335274935,0.0142871442367323,0.0656417142599821,0.301468904130161,-0.058807717403397,0.175909457728267,-0.131378353107721,-0.116582443471998,0.494314689189196,1.22542131692171,0.973896540701389,10.5557500720024,191.035877227783
"199",451814.209412111,4433588.08317759,0,"NIWO_003","32","32.2","2","2017",0.158384067006409,0.17216828186065,0.0142499579233117,0.0647360812872648,0.28505231346935,-0.0587092312052846,0.164205019827932,-0.156870652455837,-0.131330841220915,0.471049534156919,1.28942271322012,0.966315448284149,7.63000002503395,189.007124900818
"200",451814.209412111,4433608.08317759,0,"NIWO_003","41","41.4","4","2017",0.187179126776755,0.190053562633693,0.016799010685645,0.0688692613039166,0.315262619405985,-0.0585936098359525,0.182181984186172,-0.140516817569733,-0.125443518161774,0.455918859690428,1.244369789958,0.972634803503752,7.65074998140335,180.117373466492
"201",451814.209412111,4433598.08317759,1,"NIWO_003","32","32.4","4","2017",0.158262487384491,0.165294622071087,0.0125947738561081,0.0601136873010546,0.278241754509509,-0.0591595573350787,0.156981353648007,-0.15587984630838,-0.127694596536458,0.482985734939575,1.29296271502972,0.97021496668458,12.310187458992,190.18431186676
"202",451794.209412111,4433608.08317759,1,"NIWO_003","40","40.3","3","2017",0.169016358442605,0.181474977172911,0.0159821690176614,0.0640249806456268,0.293012348935008,-0.0565789500251412,0.171565332449973,-0.147439405787736,-0.126288386527449,0.472777590155602,1.2693397551775,0.968745931982994,9.87493747472763,190.087312698364
"203",452204.80297484,4432917.65841155,0,"NIWO_009","41","41.4","4","2017",0.605173306539655,0.275843011215329,0.0258449246757664,0.0724198641255498,0.672502979636192,-0.0422882421407849,0.280579896643758,0.231968694599345,0.00853252084925771,0.560330407693982,0.623204466886818,1.05579007416964,12.4738124608994,133.640625
"204",450264.70059096,4433518.26823442,0,"NIWO_041","40","40.3","3","2017",0.577670282684267,0.433986708521843,0.0351723396452144,0.088926054071635,0.671162514016032,-0.08569754101336,0.417546039447188,0.204073453322053,-0.0160122387605952,0.574976434931159,0.660285169258714,1.04336323589087,15.9864376187325,151.42412519455
"205",451594.147116245,4432518.7565738,0,"NIWO_017","41","41.1","1","2017",0.36816540081054,0.198601643554866,0.0194120474043302,0.0576451875967905,0.462869755923748,-0.047137650224613,0.200670064426959,-0.0936571769416332,-0.119460405083373,0.515186419710517,1.23679167032242,0.992523491382599,16.8849375247955,200.189872741699
"206",451604.147116245,4432528.7565738,0,"NIWO_017","41","41.4","4","2017",0.412204866297543,0.233555272687227,0.0234014604357071,0.0599279999732971,0.499250566586852,-0.0449774450389668,0.231379282195121,-0.0304298559203744,-0.0953022897010669,0.490425596013665,1.06943223625422,1.00643043220043,17.6184999346733,194.505687713623
"207",451584.147116245,4432518.7565738,0,"NIWO_017","40","40.1","1","2017",0.469246903434396,0.221208134666085,0.0210093312780373,0.0592389081139117,0.557477535679936,-0.05625777435489,0.225781466811895,0.0920721627771854,-0.0504914190387353,0.532596820965409,0.842631356790662,1.02576133981347,10.925062417984,197.003249168396
"208",451604.147116245,4432518.7565738,0,"NIWO_017","32","32.4","4","2017",0.517019785940647,0.186920857289806,0.0218996477196924,0.0599066348513588,0.554185923188925,-0.0282454821135616,0.190458201570436,0.167104725434911,-0.0104006576584652,0.573901923373342,0.751889821141958,1.05884047597647,16.5540624260902,195.890686988831
"209",451584.147116245,4432528.7565738,0,"NIWO_017","40","40.3","3","2017",0.454816304147243,0.21080258814618,0.0186343542882241,0.056906714104116,0.527175445109606,-0.038038491999032,0.212063638493419,-0.0264575340697775,-0.0939713369007222,0.517126074060798,1.02150281891227,1.00259298086166,18.1237498521805,201.277313232422
"210",451594.147116245,4432518.7565738,0,"NIWO_017","31","31.4","4","2017",0.510037669911981,0.168119746493176,0.0192770156427287,0.0567784670274705,0.536338230594993,-0.0352450632781256,0.171617187093943,0.0688274913627538,-0.0529658502928214,0.505546893924475,0.861195426434278,1.04267639294267,10.5916875302792,205.75662612915
"211",451604.147116245,4432508.7565738,0,"NIWO_017","32","32.2","2","2017",0.690573051571846,0.245242446660995,0.0263231311109848,0.0728216618299484,0.70861979201436,-0.0265999982657377,0.249443558976054,0.313347229734063,0.0409286708563741,0.575805682688951,0.483934488147497,1.08409897983074,14.379062473774,190.224313735962
"212",451584.147116245,4432508.7565738,0,"NIWO_017","31","31.1","1","2017",0.534654917195439,0.263223288580775,0.0220247606630437,0.0625717276707292,0.60827886685729,-0.0487895952537656,0.263518170919269,0.128759949817322,-0.0267221554531716,0.546653524041176,0.755604339763522,1.04613845050335,13.5047500133514,193.52018737793
"213",450264.70059096,4433498.26823442,0,"NIWO_041","31","31.1","1","2017",0.429048762656748,0.360771981067955,0.0291489390656352,0.0806907110381871,0.562232771888375,-0.0868498673662543,0.355061568319798,0.0603624759241939,-0.0616986365712364,0.513606812804937,0.90236365608871,1.01885847374797,10.705812394619,150.861999511719
"214",450284.70059096,4433508.26823442,0,"NIWO_041","32","32.4","4","2017",0.348495896905661,0.307902398519218,0.0323414622107521,0.0811133948154747,0.499363604933023,-0.0900550270453095,0.310109557583928,-0.136144102783874,-0.166092834668234,0.373476505279541,1.28103485517204,0.957260608673096,11.0651875138283,146.067812919617
"215",450284.70059096,4433518.26823442,1,"NIWO_041","41","41.4","4","2017",0.384597732685506,0.332925230264664,0.0306560886092484,0.0822851620614529,0.531307734549046,-0.0960952076129615,0.333211448043585,-0.0714739344548434,-0.133837549947202,0.436958730220795,1.12020371109247,0.967748899012804,8.69143742322922,163.054812431335
"216",450274.70059096,4433508.26823442,0,"NIWO_041","41","41.1","1","2017",0.667940475046635,0.366284286603332,0.0300722041865811,0.0752138977404684,0.739810787141323,-0.0694797966862097,0.364520411007106,0.297954413457774,0.0470362012274563,0.603492327034473,0.549876043573022,1.09689954295754,10.6962500214577,141.655435085297
"217",450264.70059096,4433508.26823442,1,"NIWO_041","40","40.1","1","2017",0.649196431040764,0.473621316254139,0.0305749657563865,0.0892212712205946,0.727757157757878,-0.0757500368636101,0.452087376266718,0.360490147257224,0.0770867575192824,0.639899406582117,0.505371122621,1.11808037757874,9.87143748998642,161.337875366211
"218",450284.70059096,4433498.26823442,0,"NIWO_041","32","32.2","2","2017",0.626034220680594,0.3017613501288,0.0250043595442548,0.0658197666052729,0.704352252185345,-0.0776900418568403,0.304845571983606,0.206783975241706,-0.00029563024872914,0.568248437717557,0.652919933199883,1.06685799732804,8.80399993062019,128.323376178741
"219",451395.132994541,4432758.84473739,0,"NIWO_005","32","32.4","4","2017",0.708404671400785,0.288708370178938,0.0281269814586267,0.0777482672128826,0.732560664415359,-0.038669170695357,0.289587617851794,0.383039958775043,0.0714732452179305,0.626579960808158,0.412734893150628,1.10358972847462,17.5019999742508,201.026935577393
"220",451375.132994541,4432758.84473739,0,"NIWO_005","40","40.1","1","2017",0.48688406124711,0.299701135605574,0.0278780648950487,0.0723320243414491,0.590954290702939,-0.063701304839924,0.300559381954372,0.00510293361730874,-0.095023147208849,0.466530757024884,1.02575728856027,1.00312229245901,15.7043124437332,190.439063072205
"221",451385.132994541,4432758.84473739,0,"NIWO_005","41","41.1","1","2017",0.612773232161999,0.265619887970388,0.0243029838893563,0.0713069140911102,0.659700384363532,-0.0347490226704394,0.267106182873249,0.281398750666995,0.0393114264006726,0.625578803941607,0.579825893975794,1.0813825763762,17.5566249489784,204.784687042236
"222",451375.132994541,4432748.84473739,0,"NIWO_005","31","31.1","1","2017",0.549756813794374,0.323825513012707,0.0273799584247172,0.0768247409723699,0.639263041317463,-0.0656233243644238,0.321997566148639,0.142766661185306,-0.0326621728818282,0.538217013701797,0.717485470697284,1.03717586025596,12.5862500071526,199.395251274109
"223",451395.132994541,4432768.84473739,0,"NIWO_005","41","41.4","4","2017",0.584628684446216,0.293545010965317,0.0255593977635726,0.0705396772827953,0.652075916528702,-0.051870018185582,0.293845315463841,0.184487697319128,-0.0140514256199822,0.555785819888115,0.670041935518384,1.04389975965023,18.5678125619888,194.857186317444
"224",451385.132994541,4432758.84473739,0,"NIWO_005","31","31.4","4","2017",0.464062662795186,0.293611027300358,0.0261728211771697,0.0737309528049082,0.571635402739048,-0.0684772516833618,0.292812435887754,0.00742504687514156,-0.0897795959608629,0.500672612339258,0.966244146227837,1.00248572230339,17.2161875367165,207.916498184204
"225",451375.132994541,4432768.84473739,0,"NIWO_005","40","40.3","3","2017",0.540433827787638,0.149315601214767,0.0192979275307152,0.0505136605352163,0.560336532071233,-0.0226479147968348,0.155166151002049,0.088330682949163,-0.0562500715604983,0.515719816088676,0.823380375280976,1.02352978661656,19.2845622301102,193.707625389099
"226",450274.70059096,4433508.26823442,0,"NIWO_041","31","31.4","4","2017",0.760769177228212,0.478863162919879,0.035951919388026,0.0948227769695222,0.808421839028597,-0.0723795974627137,0.458790393546224,0.422476154752076,0.0956741622649133,0.639633174985647,0.372709844261408,1.1153749153018,8.87331247329712,149.892375946045
"227",451395.132994541,4432748.84473739,0,"NIWO_005","32","32.2","2","2017",0.507248906418681,0.293452407233417,0.026537443511188,0.072024044347927,0.601641938090324,-0.0622172401053831,0.29358284547925,0.0579397133551538,-0.063773106689041,0.49177061021328,0.863205088302493,1.02036165818572,17.0790001153946,198.376437187195
"228",451156.385426497,4432366.11649712,0,"NIWO_015","32","32.4","4","2017",0.604171769693494,0.236544490791857,0.0272996193962172,0.0726989507675171,0.638109248131514,-0.0286732435633894,0.239273262675852,0.111307804705575,-0.0507837338373065,0.490551048889756,0.804344845935702,1.02551134303212,9.63093745708466,66.0351252555847
"229",451136.385426497,4432376.11649712,0,"NIWO_015","40","40.3","3","2017",0.677831484004855,0.249509969260544,0.0293320873752236,0.0758441668003798,0.677563408389688,-0.0129592586890794,0.248052471317351,0.273718635318801,0.0205192196008284,0.56657500192523,0.542832223698497,1.07915038615465,4.37049999088049,115.849187374115
"230",451136.385426497,4432366.11649712,0,"NIWO_015","40","40.1","1","2017",0.688009649515152,0.268800397403538,0.0309009201591834,0.080027018673718,0.705281525850296,-0.031999331957195,0.268810251262039,0.29279245249927,0.0201773894659709,0.565483208745718,0.491662595421076,1.06606532633305,16.4745625257492,36.7313752174377
"231",451146.385426497,4432366.11649712,0,"NIWO_015","31","31.4","4","2017",0.697163615375757,0.267093641683459,0.0296317380852997,0.0768466996960342,0.689561914652586,-0.0226513980451273,0.26243291888386,0.201747963670641,-0.0229900216072565,0.521380696445704,0.610204452648759,1.04260328784585,12.8008124232292,40.3111878633499
